Frequency (Hz)	|	Gain (dB)
10169.000000	|	-52.249654
10170.000000	|	-52.248758
10171.000000	|	-52.246730
10172.000000	|	-52.246477
10173.000000	|	-52.246350
10174.000000	|	-52.246350
10175.000000	|	-52.246350
10176.000000	|	-52.246350
10177.000000	|	-52.246350
10178.000000	|	-52.246350
10179.000000	|	-52.246350
10180.000000	|	-52.246350
10181.000000	|	-52.246351
10182.000000	|	-52.246358
10183.000000	|	-52.246383
10184.000000	|	-52.246484
10185.000000	|	-52.246887
10186.000000	|	-52.258846
10187.000000	|	-52.261688
10188.000000	|	-52.264530
10189.000000	|	-52.265950
10190.000000	|	-52.268790
10191.000000	|	-52.269145
10192.000000	|	-52.269501
10193.000000	|	-52.269678
10194.000000	|	-52.269684
10195.000000	|	-52.269686
10196.000000	|	-52.269687
10197.000000	|	-52.269687
10198.000000	|	-52.269687
10199.000000	|	-52.269688
10200.000000	|	-52.269688
10201.000000	|	-52.269688
10202.000000	|	-52.269688
10203.000000	|	-52.269688
10204.000000	|	-52.269688
10205.000000	|	-52.269688
10206.000000	|	-52.269688
10207.000000	|	-52.269688
10208.000000	|	-52.269688
10209.000000	|	-52.269688
10210.000000	|	-52.269688
10211.000000	|	-52.269688
10212.000000	|	-52.269688
10213.000000	|	-52.269688
10214.000000	|	-52.269688
10215.000000	|	-52.269688
10216.000000	|	-52.269688
10217.000000	|	-52.271290
10218.000000	|	-52.283509
10219.000000	|	-52.296943
10220.000000	|	-52.298143
10221.000000	|	-52.298217
10222.000000	|	-52.298291
10223.000000	|	-52.303761
10224.000000	|	-52.309230
10225.000000	|	-52.309640
10226.000000	|	-52.310460
10227.000000	|	-52.310562
10228.000000	|	-52.310766
10229.000000	|	-52.310791
10230.000000	|	-52.310815
10231.000000	|	-52.310824
10232.000000	|	-52.310825
10233.000000	|	-52.310826
10234.000000	|	-52.310826
10235.000000	|	-52.310827
10236.000000	|	-52.310828
10237.000000	|	-52.310832
10238.000000	|	-52.310834
10239.000000	|	-52.310842
10240.000000	|	-52.311112
10241.000000	|	-52.315449
10242.000000	|	-52.316552
10243.000000	|	-52.317654
10244.000000	|	-52.320903
10245.000000	|	-52.321004
10246.000000	|	-52.321011
10247.000000	|	-52.321011
10248.000000	|	-52.321011
10249.000000	|	-52.321011
10250.000000	|	-52.321011
10251.000000	|	-52.321011
10252.000000	|	-52.321011
10253.000000	|	-52.321011
10254.000000	|	-52.321011
10255.000000	|	-52.321011
10256.000000	|	-52.321011
10257.000000	|	-52.320683
10258.000000	|	-52.319373
10259.000000	|	-52.308889
10260.000000	|	-52.308801
10261.000000	|	-52.308757
10262.000000	|	-52.308757
10263.000000	|	-52.308757
10264.000000	|	-52.308757
10265.000000	|	-52.308757
10266.000000	|	-52.308757
10267.000000	|	-52.308757
10268.000000	|	-52.308757
10269.000000	|	-52.308757
10270.000000	|	-52.308757
10271.000000	|	-52.308766
10272.000000	|	-52.309872
10273.000000	|	-52.310425
10274.000000	|	-52.312638
10275.000000	|	-52.330043
10276.000000	|	-52.347448
10277.000000	|	-52.348905
10278.000000	|	-52.351818
10279.000000	|	-52.353275
10280.000000	|	-52.366052
10281.000000	|	-52.368983
10282.000000	|	-52.374844
10283.000000	|	-52.375343
10284.000000	|	-52.375842
10285.000000	|	-52.380093
10286.000000	|	-52.384343
10287.000000	|	-52.388814
10288.000000	|	-52.393286
10289.000000	|	-52.395343
10290.000000	|	-52.395547
10291.000000	|	-52.395596
10292.000000	|	-52.395619
10293.000000	|	-52.395630
10294.000000	|	-52.395641
10295.000000	|	-52.395676
10296.000000	|	-52.395712
10297.000000	|	-52.395795
10298.000000	|	-52.396153
10299.000000	|	-52.396332
10300.000000	|	-52.397056
10301.000000	|	-52.403254
10302.000000	|	-52.415886
10303.000000	|	-52.418735
10304.000000	|	-52.419316
10305.000000	|	-52.419590
10306.000000	|	-52.419719
10307.000000	|	-52.419848
10308.000000	|	-52.420088
10309.000000	|	-52.420327
10310.000000	|	-52.420609
10311.000000	|	-52.422167
10312.000000	|	-52.434353
10313.000000	|	-52.434520
10314.000000	|	-52.434604
10315.000000	|	-52.434646
10316.000000	|	-52.434651
10317.000000	|	-52.434652
10318.000000	|	-52.434653
10319.000000	|	-52.434653
10320.000000	|	-52.434653
10321.000000	|	-52.434653
10322.000000	|	-52.434653
10323.000000	|	-52.434653
10324.000000	|	-52.434653
10325.000000	|	-52.434654
10326.000000	|	-52.434654
10327.000000	|	-52.434655
10328.000000	|	-52.434656
10329.000000	|	-52.434660
10330.000000	|	-52.434678
10331.000000	|	-52.434687
10332.000000	|	-52.434724
10333.000000	|	-52.434869
10334.000000	|	-52.435449
10335.000000	|	-52.436611
10336.000000	|	-52.441263
10337.000000	|	-52.441698
10338.000000	|	-52.441753
10339.000000	|	-52.441780
10340.000000	|	-52.441787
10341.000000	|	-52.441789
10342.000000	|	-52.441789
10343.000000	|	-52.441789
10344.000000	|	-52.441789
10345.000000	|	-52.441789
10346.000000	|	-52.441789
10347.000000	|	-52.441789
10348.000000	|	-52.441789
10349.000000	|	-52.441789
10350.000000	|	-52.441789
10351.000000	|	-52.438980
10352.000000	|	-52.427746
10353.000000	|	-52.421008
10354.000000	|	-52.417402
10355.000000	|	-52.413795
10356.000000	|	-52.402087
10357.000000	|	-52.398428
10358.000000	|	-52.397697
10359.000000	|	-52.396966
10360.000000	|	-52.396683
10361.000000	|	-52.396541
10362.000000	|	-52.396541
10363.000000	|	-52.396541
10364.000000	|	-52.396541
10365.000000	|	-52.396541
10366.000000	|	-52.396541
10367.000000	|	-52.396541
10368.000000	|	-52.396541
10369.000000	|	-52.396541
10370.000000	|	-52.396543
10371.000000	|	-52.396544
10372.000000	|	-52.396551
10373.000000	|	-52.396776
10374.000000	|	-52.400373
10375.000000	|	-52.429147
10376.000000	|	-52.443534
10377.000000	|	-52.443563
10378.000000	|	-52.443577
10379.000000	|	-52.443591
10380.000000	|	-52.443599
10381.000000	|	-52.443599
10382.000000	|	-52.443599
10383.000000	|	-52.443599
10384.000000	|	-52.443599
10385.000000	|	-52.443599
10386.000000	|	-52.443599
10387.000000	|	-52.443599
10388.000000	|	-52.443599
10389.000000	|	-52.443600
10390.000000	|	-52.443601
10391.000000	|	-52.443608
10392.000000	|	-52.443640
10393.000000	|	-52.443767
10394.000000	|	-52.443895
10395.000000	|	-52.444406
10396.000000	|	-52.445428
10397.000000	|	-52.445428
10398.000000	|	-52.445428
10399.000000	|	-52.445428
10400.000000	|	-52.445428
10401.000000	|	-52.445428
10402.000000	|	-52.445428
10403.000000	|	-52.445428
10404.000000	|	-52.445427
10405.000000	|	-52.445421
10406.000000	|	-52.445329
10407.000000	|	-52.439419
10408.000000	|	-52.436654
10409.000000	|	-52.433941
10410.000000	|	-52.432691
10411.000000	|	-52.432555
10412.000000	|	-52.432424
10413.000000	|	-52.432371
10414.000000	|	-52.432350
10415.000000	|	-52.432330
10416.000000	|	-52.431871
10417.000000	|	-52.431412
10418.000000	|	-52.429026
10419.000000	|	-52.424255
10420.000000	|	-52.424106
10421.000000	|	-52.424105
10422.000000	|	-52.424105
10423.000000	|	-52.424105
10424.000000	|	-52.424105
10425.000000	|	-52.424105
10426.000000	|	-52.424105
10427.000000	|	-52.424105
10428.000000	|	-52.424105
10429.000000	|	-52.424105
10430.000000	|	-52.424105
10431.000000	|	-52.424119
10432.000000	|	-52.424229
10433.000000	|	-52.425276
10434.000000	|	-52.428100
10435.000000	|	-52.428701
10436.000000	|	-52.428987
10437.000000	|	-52.429559
10438.000000	|	-52.429566
10439.000000	|	-52.429579
10440.000000	|	-52.429586
10441.000000	|	-52.429759
10442.000000	|	-52.429932
10443.000000	|	-52.430129
10444.000000	|	-52.430662
10445.000000	|	-52.430928
10446.000000	|	-52.431061
10447.000000	|	-52.431066
10448.000000	|	-52.431067
10449.000000	|	-52.431068
10450.000000	|	-52.431068
10451.000000	|	-52.431070
10452.000000	|	-52.431071
10453.000000	|	-52.431084
10454.000000	|	-52.431090
10455.000000	|	-52.431116
10456.000000	|	-52.431333
10457.000000	|	-52.432221
10458.000000	|	-52.448687
10459.000000	|	-52.456797
10460.000000	|	-52.460790
10461.000000	|	-52.464784
10462.000000	|	-52.469299
10463.000000	|	-52.473150
10464.000000	|	-52.473270
10465.000000	|	-52.473389
10466.000000	|	-52.477671
10467.000000	|	-52.481953
10468.000000	|	-52.490879
10469.000000	|	-52.491582
10470.000000	|	-52.491748
10471.000000	|	-52.491761
10472.000000	|	-52.491786
10473.000000	|	-52.491791
10474.000000	|	-52.491797
10475.000000	|	-52.491829
10476.000000	|	-52.491861
10477.000000	|	-52.491895
10478.000000	|	-52.492884
10479.000000	|	-52.493378
10480.000000	|	-52.495367
10481.000000	|	-52.497357
10482.000000	|	-52.499362
10483.000000	|	-52.499365
10484.000000	|	-52.499366
10485.000000	|	-52.499366
10486.000000	|	-52.499366
10487.000000	|	-52.499366
10488.000000	|	-52.499366
10489.000000	|	-52.499366
10490.000000	|	-52.499366
10491.000000	|	-52.499366
10492.000000	|	-52.499366
10493.000000	|	-52.499363
10494.000000	|	-52.499320
10495.000000	|	-52.499277
10496.000000	|	-52.499105
10497.000000	|	-52.498418
10498.000000	|	-52.495669
10499.000000	|	-52.495299
10500.000000	|	-52.494560
10501.000000	|	-52.494485
10502.000000	|	-52.494419
10503.000000	|	-52.494403
10504.000000	|	-52.494387
10505.000000	|	-52.494386
10506.000000	|	-52.494386
10507.000000	|	-52.494385
10508.000000	|	-52.494309
10509.000000	|	-52.494272
10510.000000	|	-52.494113
10511.000000	|	-52.492697
10512.000000	|	-52.469613
10513.000000	|	-52.468520
10514.000000	|	-52.468518
10515.000000	|	-52.468518
10516.000000	|	-52.468518
10517.000000	|	-52.468518
10518.000000	|	-52.468518
10519.000000	|	-52.468518
10520.000000	|	-52.468518
10521.000000	|	-52.468518
10522.000000	|	-52.468518
10523.000000	|	-52.468518
10524.000000	|	-52.468518
10525.000000	|	-52.468519
10526.000000	|	-52.469695
10527.000000	|	-52.476138
10528.000000	|	-52.482580
10529.000000	|	-52.531594
10530.000000	|	-52.533203
10531.000000	|	-52.536421
10532.000000	|	-52.537172
10533.000000	|	-52.537440
10534.000000	|	-52.537521
10535.000000	|	-52.537601
10536.000000	|	-52.541697
10537.000000	|	-52.542720
10538.000000	|	-52.542783
10539.000000	|	-52.542846
10540.000000	|	-52.542862
10541.000000	|	-52.542863
10542.000000	|	-52.542864
10543.000000	|	-52.542866
10544.000000	|	-52.542868
10545.000000	|	-52.542871
10546.000000	|	-52.542878
10547.000000	|	-52.542914
10548.000000	|	-52.542932
10549.000000	|	-52.543006
10550.000000	|	-52.543080
10551.000000	|	-52.543381
10552.000000	|	-52.548275
10553.000000	|	-52.550722
10554.000000	|	-52.560517
10555.000000	|	-52.562544
10556.000000	|	-52.563051
10557.000000	|	-52.563556
10558.000000	|	-52.563805
10559.000000	|	-52.563819
10560.000000	|	-52.563825
10561.000000	|	-52.563825
10562.000000	|	-52.563825
10563.000000	|	-52.563825
10564.000000	|	-52.563825
10565.000000	|	-52.563825
10566.000000	|	-52.563825
10567.000000	|	-52.563826
10568.000000	|	-52.563826
10569.000000	|	-52.563828
10570.000000	|	-52.563835
10571.000000	|	-52.567880
10572.000000	|	-52.572708
10573.000000	|	-52.575113
10574.000000	|	-52.576315
10575.000000	|	-52.576916
10576.000000	|	-52.576916
10577.000000	|	-52.576916
10578.000000	|	-52.576916
10579.000000	|	-52.576916
10580.000000	|	-52.576916
10581.000000	|	-52.576916
10582.000000	|	-52.576916
10583.000000	|	-52.576916
10584.000000	|	-52.576916
10585.000000	|	-52.576912
10586.000000	|	-52.576911
10587.000000	|	-52.576903
10588.000000	|	-52.576687
10589.000000	|	-52.575125
10590.000000	|	-52.553138
10591.000000	|	-52.551410
10592.000000	|	-52.547955
10593.000000	|	-52.546227
10594.000000	|	-52.543533
10595.000000	|	-52.538146
10596.000000	|	-52.536799
10597.000000	|	-52.536630
10598.000000	|	-52.536546
10599.000000	|	-52.536536
10600.000000	|	-52.536536
10601.000000	|	-52.536536
10602.000000	|	-52.536536
10603.000000	|	-52.536536
10604.000000	|	-52.536536
10605.000000	|	-52.536536
10606.000000	|	-52.536536
10607.000000	|	-52.536537
10608.000000	|	-52.536538
10609.000000	|	-52.536541
10610.000000	|	-52.536779
10611.000000	|	-52.538680
10612.000000	|	-52.540173
10613.000000	|	-52.540887
10614.000000	|	-52.541601
10615.000000	|	-52.544332
10616.000000	|	-52.547064
10617.000000	|	-52.561107
10618.000000	|	-52.561324
10619.000000	|	-52.561540
10620.000000	|	-52.561593
10621.000000	|	-52.561600
10622.000000	|	-52.561603
10623.000000	|	-52.561604
10624.000000	|	-52.561605
10625.000000	|	-52.561605
10626.000000	|	-52.561605
10627.000000	|	-52.561605
10628.000000	|	-52.561605
10629.000000	|	-52.561605
10630.000000	|	-52.561605
10631.000000	|	-52.561605
10632.000000	|	-52.561605
10633.000000	|	-52.561606
10634.000000	|	-52.561612
10635.000000	|	-52.561716
10636.000000	|	-52.563610
10637.000000	|	-52.566691
10638.000000	|	-52.567423
10639.000000	|	-52.567426
10640.000000	|	-52.567427
10641.000000	|	-52.567427
10642.000000	|	-52.567428
10643.000000	|	-52.567430
10644.000000	|	-52.567432
10645.000000	|	-52.567437
10646.000000	|	-52.568719
10647.000000	|	-52.569361
10648.000000	|	-52.571942
10649.000000	|	-52.572234
10650.000000	|	-52.572818
10651.000000	|	-52.573110
10652.000000	|	-52.577334
10653.000000	|	-52.581559
10654.000000	|	-52.583741
10655.000000	|	-52.588104
10656.000000	|	-52.588572
10657.000000	|	-52.589021
10658.000000	|	-52.589206
10659.000000	|	-52.589280
10660.000000	|	-52.589305
10661.000000	|	-52.589330
10662.000000	|	-52.589331
10663.000000	|	-52.589333
10664.000000	|	-52.589334
10665.000000	|	-52.589341
10666.000000	|	-52.589357
10667.000000	|	-52.610744
10668.000000	|	-52.617852
10669.000000	|	-52.621304
10670.000000	|	-52.622978
10671.000000	|	-52.622999
10672.000000	|	-52.623040
10673.000000	|	-52.623061
10674.000000	|	-52.623230
10675.000000	|	-52.623400
10676.000000	|	-52.623593
10677.000000	|	-52.624896
10678.000000	|	-52.625168
10679.000000	|	-52.625440
10680.000000	|	-52.630941
10681.000000	|	-52.633691
10682.000000	|	-52.633857
10683.000000	|	-52.633939
10684.000000	|	-52.633939
10685.000000	|	-52.633940
10686.000000	|	-52.633943
10687.000000	|	-52.633946
10688.000000	|	-52.633960
10689.000000	|	-52.633960
10690.000000	|	-52.633961
10691.000000	|	-52.633961
10692.000000	|	-52.633961
10693.000000	|	-52.633961
10694.000000	|	-52.633961
10695.000000	|	-52.633961
10696.000000	|	-52.633961
10697.000000	|	-52.633961
10698.000000	|	-52.633961
10699.000000	|	-52.633961
10700.000000	|	-52.633960
10701.000000	|	-52.633959
10702.000000	|	-52.633944
10703.000000	|	-52.633824
10704.000000	|	-52.631899
10705.000000	|	-52.631065
10706.000000	|	-52.629397
10707.000000	|	-52.628563
10708.000000	|	-52.626899
10709.000000	|	-52.625235
10710.000000	|	-52.619786
10711.000000	|	-52.608889
10712.000000	|	-52.607527
10713.000000	|	-52.606846
10714.000000	|	-52.606165
10715.000000	|	-52.605825
10716.000000	|	-52.605825
10717.000000	|	-52.605825
10718.000000	|	-52.605825
10719.000000	|	-52.605825
10720.000000	|	-52.605825
10721.000000	|	-52.605825
10722.000000	|	-52.605825
10723.000000	|	-52.605825
10724.000000	|	-52.605825
10725.000000	|	-52.605826
10726.000000	|	-52.605827
10727.000000	|	-52.605830
10728.000000	|	-52.605854
10729.000000	|	-52.606049
10730.000000	|	-52.606244
10731.000000	|	-52.608728
10732.000000	|	-52.608815
10733.000000	|	-52.608901
10734.000000	|	-52.608944
10735.000000	|	-52.608964
10736.000000	|	-52.608985
10737.000000	|	-52.608993
10738.000000	|	-52.609008
10739.000000	|	-52.609016
10740.000000	|	-52.609049
10741.000000	|	-52.609369
10742.000000	|	-52.610042
10743.000000	|	-52.618516
10744.000000	|	-52.638361
10745.000000	|	-52.642783
10746.000000	|	-52.643195
10747.000000	|	-52.643238
10748.000000	|	-52.643282
10749.000000	|	-52.643303
10750.000000	|	-52.643313
10751.000000	|	-52.643324
10752.000000	|	-52.643347
10753.000000	|	-52.643359
10754.000000	|	-52.643431
10755.000000	|	-52.645173
10756.000000	|	-52.645827
10757.000000	|	-52.646083
10758.000000	|	-52.646595
10759.000000	|	-52.646713
10760.000000	|	-52.646750
10761.000000	|	-52.646757
10762.000000	|	-52.646765
10763.000000	|	-52.650058
10764.000000	|	-52.653351
10765.000000	|	-52.660249
10766.000000	|	-52.667520
10767.000000	|	-52.671061
10768.000000	|	-52.672784
10769.000000	|	-52.674506
10770.000000	|	-52.677984
10771.000000	|	-52.681462
10772.000000	|	-52.688532
10773.000000	|	-52.695603
10774.000000	|	-52.700991
10775.000000	|	-52.706378
10776.000000	|	-52.708540
10777.000000	|	-52.712865
10778.000000	|	-52.712932
10779.000000	|	-52.712966
10780.000000	|	-52.713033
10781.000000	|	-52.713041
10782.000000	|	-52.713049
10783.000000	|	-52.713050
10784.000000	|	-52.713050
10785.000000	|	-52.713051
10786.000000	|	-52.713051
10787.000000	|	-52.713051
10788.000000	|	-52.713051
10789.000000	|	-52.713051
10790.000000	|	-52.713051
10791.000000	|	-52.713051
10792.000000	|	-52.713052
10793.000000	|	-52.713060
10794.000000	|	-52.713557
10795.000000	|	-52.714554
10796.000000	|	-52.718540
10797.000000	|	-52.720530
10798.000000	|	-52.720587
10799.000000	|	-52.720615
10800.000000	|	-52.720628
10801.000000	|	-52.720630
10802.000000	|	-52.720631
10803.000000	|	-52.720631
10804.000000	|	-52.720631
10805.000000	|	-52.720634
10806.000000	|	-52.720635
10807.000000	|	-52.720647
10808.000000	|	-52.720763
10809.000000	|	-52.720822
10810.000000	|	-52.721057
10811.000000	|	-52.734398
10812.000000	|	-52.737770
10813.000000	|	-52.744514
10814.000000	|	-52.747886
10815.000000	|	-52.755623
10816.000000	|	-52.771098
10817.000000	|	-52.773015
10818.000000	|	-52.776847
10819.000000	|	-52.778764
10820.000000	|	-52.778765
10821.000000	|	-52.778765
10822.000000	|	-52.778765
10823.000000	|	-52.778765
10824.000000	|	-52.778765
10825.000000	|	-52.778765
10826.000000	|	-52.778765
10827.000000	|	-52.778759
10828.000000	|	-52.778377
10829.000000	|	-52.777995
10830.000000	|	-52.776454
10831.000000	|	-52.774913
10832.000000	|	-52.768745
10833.000000	|	-52.765555
10834.000000	|	-52.765449
10835.000000	|	-52.765342
10836.000000	|	-52.736279
10837.000000	|	-52.729096
10838.000000	|	-52.727312
10839.000000	|	-52.727256
10840.000000	|	-52.727200
10841.000000	|	-52.727172
10842.000000	|	-52.727159
10843.000000	|	-52.727157
10844.000000	|	-52.727157
10845.000000	|	-52.727157
10846.000000	|	-52.727157
10847.000000	|	-52.727157
10848.000000	|	-52.727157
10849.000000	|	-52.727157
10850.000000	|	-52.727157
10851.000000	|	-52.727157
10852.000000	|	-52.727241
10853.000000	|	-52.727398
10854.000000	|	-52.727472
10855.000000	|	-52.727546
10856.000000	|	-52.727580
10857.000000	|	-52.727596
10858.000000	|	-52.727612
10859.000000	|	-52.728459
10860.000000	|	-52.729306
10861.000000	|	-52.729406
10862.000000	|	-52.729455
10863.000000	|	-52.729478
10864.000000	|	-52.729502
10865.000000	|	-52.729531
10866.000000	|	-52.729588
10867.000000	|	-52.729617
10868.000000	|	-52.730176
10869.000000	|	-52.730456
10870.000000	|	-52.731587
10871.000000	|	-52.736373
10872.000000	|	-52.744213
10873.000000	|	-52.746099
10874.000000	|	-52.749871
10875.000000	|	-52.749929
10876.000000	|	-52.750044
10877.000000	|	-52.750046
10878.000000	|	-52.750049
10879.000000	|	-52.750051
10880.000000	|	-52.750053
10881.000000	|	-52.750055
10882.000000	|	-52.750064
10883.000000	|	-52.750069
10884.000000	|	-52.750090
10885.000000	|	-52.750192
10886.000000	|	-52.750204
10887.000000	|	-52.750205
10888.000000	|	-52.750206
10889.000000	|	-52.750206
10890.000000	|	-52.750206
10891.000000	|	-52.750206
10892.000000	|	-52.750206
10893.000000	|	-52.750206
10894.000000	|	-52.750206
10895.000000	|	-52.750206
10896.000000	|	-52.750206
10897.000000	|	-52.750204
10898.000000	|	-52.750193
10899.000000	|	-52.749829
10900.000000	|	-52.747950
10901.000000	|	-52.747943
10902.000000	|	-52.747943
10903.000000	|	-52.747943
10904.000000	|	-52.747943
10905.000000	|	-52.747943
10906.000000	|	-52.747943
10907.000000	|	-52.747943
10908.000000	|	-52.747943
10909.000000	|	-52.747943
10910.000000	|	-52.747943
10911.000000	|	-52.747946
10912.000000	|	-52.747957
10913.000000	|	-52.753691
10914.000000	|	-52.755987
10915.000000	|	-52.758283
10916.000000	|	-52.760964
10917.000000	|	-52.766326
10918.000000	|	-52.767006
10919.000000	|	-52.767685
10920.000000	|	-52.769805
10921.000000	|	-52.771926
10922.000000	|	-52.777662
10923.000000	|	-52.777999
10924.000000	|	-52.778672
10925.000000	|	-52.779009
10926.000000	|	-52.779087
10927.000000	|	-52.779242
10928.000000	|	-52.779320
10929.000000	|	-52.779640
10930.000000	|	-52.779765
10931.000000	|	-52.779811
10932.000000	|	-52.779857
10933.000000	|	-52.781541
10934.000000	|	-52.783226
10935.000000	|	-52.788305
10936.000000	|	-52.800425
10937.000000	|	-52.806457
10938.000000	|	-52.807934
10939.000000	|	-52.808622
10940.000000	|	-52.808649
10941.000000	|	-52.808704
10942.000000	|	-52.808731
10943.000000	|	-52.808886
10944.000000	|	-52.809041
10945.000000	|	-52.809204
10946.000000	|	-52.810342
10947.000000	|	-52.811561
10948.000000	|	-52.816519
10949.000000	|	-52.843296
10950.000000	|	-52.849621
10951.000000	|	-52.852784
10952.000000	|	-52.852883
10953.000000	|	-52.852981
10954.000000	|	-52.853031
10955.000000	|	-52.853043
10956.000000	|	-52.853046
10957.000000	|	-52.853047
10958.000000	|	-52.853048
10959.000000	|	-52.853048
10960.000000	|	-52.853050
10961.000000	|	-52.853050
10962.000000	|	-52.853053
10963.000000	|	-52.853056
10964.000000	|	-52.853072
10965.000000	|	-52.853106
10966.000000	|	-52.853265
10967.000000	|	-52.853907
10968.000000	|	-52.854227
10969.000000	|	-52.855511
10970.000000	|	-52.860655
10971.000000	|	-52.861298
10972.000000	|	-52.861940
10973.000000	|	-52.862100
10974.000000	|	-52.862120
10975.000000	|	-52.862130
10976.000000	|	-52.862134
10977.000000	|	-52.862135
10978.000000	|	-52.862136
10979.000000	|	-52.862136
10980.000000	|	-52.862136
10981.000000	|	-52.862136
10982.000000	|	-52.862136
10983.000000	|	-52.862136
10984.000000	|	-52.862136
10985.000000	|	-52.862136
10986.000000	|	-52.862136
10987.000000	|	-52.862136
10988.000000	|	-52.862136
10989.000000	|	-52.862136
10990.000000	|	-52.862136
10991.000000	|	-52.862135
10992.000000	|	-52.862135
10993.000000	|	-52.862134
10994.000000	|	-52.862131
10995.000000	|	-52.862105
10996.000000	|	-52.862004
10997.000000	|	-52.861954
10998.000000	|	-52.861751
10999.000000	|	-52.861346
11000.000000	|	-52.859726
11001.000000	|	-52.853245
11002.000000	|	-52.827322
11003.000000	|	-52.827322
11004.000000	|	-52.827322
11005.000000	|	-52.827322
11006.000000	|	-52.827322
11007.000000	|	-52.827322
11008.000000	|	-52.827322
11009.000000	|	-52.827322
11010.000000	|	-52.827322
11011.000000	|	-52.827322
11012.000000	|	-52.827322
11013.000000	|	-52.827322
11014.000000	|	-52.827382
11015.000000	|	-52.831203
11016.000000	|	-52.833113
11017.000000	|	-52.840756
11018.000000	|	-52.848106
11019.000000	|	-52.848759
11020.000000	|	-52.849161
11021.000000	|	-52.849563
11022.000000	|	-52.850163
11023.000000	|	-52.850763
11024.000000	|	-52.852466
11025.000000	|	-52.852637
11026.000000	|	-52.852637
11027.000000	|	-52.852637
11028.000000	|	-52.852637
11029.000000	|	-52.852637
11030.000000	|	-52.852637
11031.000000	|	-52.852637
11032.000000	|	-52.852637
11033.000000	|	-52.852637
11034.000000	|	-52.852637
11035.000000	|	-52.852628
11036.000000	|	-52.852558
11037.000000	|	-52.851445
11038.000000	|	-52.849219
11039.000000	|	-52.839309
11040.000000	|	-52.838070
11041.000000	|	-52.836831
11042.000000	|	-52.836754
11043.000000	|	-52.836734
11044.000000	|	-52.836734
11045.000000	|	-52.836733
11046.000000	|	-52.836733
11047.000000	|	-52.836733
11048.000000	|	-52.836733
11049.000000	|	-52.836733
11050.000000	|	-52.836733
11051.000000	|	-52.836733
11052.000000	|	-52.836733
11053.000000	|	-52.836733
11054.000000	|	-52.836733
11055.000000	|	-52.840011
11056.000000	|	-52.842075
11057.000000	|	-52.846201
11058.000000	|	-52.846254
11059.000000	|	-52.846307
11060.000000	|	-52.850097
11061.000000	|	-52.853886
11062.000000	|	-52.858655
11063.000000	|	-52.866675
11064.000000	|	-52.874695
11065.000000	|	-52.879446
11066.000000	|	-52.881543
11067.000000	|	-52.882453
11068.000000	|	-52.882653
11069.000000	|	-52.882722
11070.000000	|	-52.882739
11071.000000	|	-52.882774
11072.000000	|	-52.882782
11073.000000	|	-52.882790
11074.000000	|	-52.882794
11075.000000	|	-52.882797
11076.000000	|	-52.882888
11077.000000	|	-52.891900
11078.000000	|	-52.896406
11079.000000	|	-52.914756
11080.000000	|	-52.915243
11081.000000	|	-52.915471
11082.000000	|	-52.915571
11083.000000	|	-52.915571
11084.000000	|	-52.915573
11085.000000	|	-52.915573
11086.000000	|	-52.915579
11087.000000	|	-52.915585
11088.000000	|	-52.915626
11089.000000	|	-52.915631
11090.000000	|	-52.915631
11091.000000	|	-52.915631
11092.000000	|	-52.915631
11093.000000	|	-52.915631
11094.000000	|	-52.915631
11095.000000	|	-52.915631
11096.000000	|	-52.915631
11097.000000	|	-52.915631
11098.000000	|	-52.915629
11099.000000	|	-52.915622
11100.000000	|	-52.915594
11101.000000	|	-52.915482
11102.000000	|	-52.915033
11103.000000	|	-52.911394
11104.000000	|	-52.897019
11105.000000	|	-52.895228
11106.000000	|	-52.894780
11107.000000	|	-52.894668
11108.000000	|	-52.894661
11109.000000	|	-52.894660
11110.000000	|	-52.894659
11111.000000	|	-52.894658
11112.000000	|	-52.894658
11113.000000	|	-52.894658
11114.000000	|	-52.894658
11115.000000	|	-52.894658
11116.000000	|	-52.894658
11117.000000	|	-52.894658
11118.000000	|	-52.894658
11119.000000	|	-52.894658
11120.000000	|	-52.894658
11121.000000	|	-52.894658
11122.000000	|	-52.894658
11123.000000	|	-52.894658
11124.000000	|	-52.894658
11125.000000	|	-52.894658
11126.000000	|	-52.894659
11127.000000	|	-52.894660
11128.000000	|	-52.894661
11129.000000	|	-52.894663
11130.000000	|	-52.894670
11131.000000	|	-52.894677
11132.000000	|	-52.894733
11133.000000	|	-52.894955
11134.000000	|	-52.895401
11135.000000	|	-52.897185
11136.000000	|	-52.900752
11137.000000	|	-52.902533
11138.000000	|	-52.903422
11139.000000	|	-52.904312
11140.000000	|	-52.907101
11141.000000	|	-52.912679
11142.000000	|	-52.915468
11143.000000	|	-52.916349
11144.000000	|	-52.916442
11145.000000	|	-52.916454
11146.000000	|	-52.916460
11147.000000	|	-52.916463
11148.000000	|	-52.916465
11149.000000	|	-52.916481
11150.000000	|	-52.916496
11151.000000	|	-52.916527
11152.000000	|	-52.916617
11153.000000	|	-52.916661
11154.000000	|	-52.916667
11155.000000	|	-52.916678
11156.000000	|	-52.916679
11157.000000	|	-52.916679
11158.000000	|	-52.916680
11159.000000	|	-52.916680
11160.000000	|	-52.916680
11161.000000	|	-52.916681
11162.000000	|	-52.916681
11163.000000	|	-52.916682
11164.000000	|	-52.916683
11165.000000	|	-52.916696
11166.000000	|	-52.916924
