Frequency (Hz)	|	Gain (dB)
12216.000000	|	-33.739358
12217.000000	|	-33.744029
12218.000000	|	-33.745597
12219.000000	|	-33.747166
12220.000000	|	-33.760806
12221.000000	|	-33.767626
12222.000000	|	-33.781267
12223.000000	|	-33.782972
12224.000000	|	-33.786382
12225.000000	|	-33.786808
12226.000000	|	-33.787233
12227.000000	|	-33.787286
12228.000000	|	-33.787339
12229.000000	|	-33.787343
12230.000000	|	-33.787349
12231.000000	|	-33.787350
12232.000000	|	-33.787350
12233.000000	|	-33.787350
12234.000000	|	-33.787350
12235.000000	|	-33.787350
12236.000000	|	-33.787350
12237.000000	|	-33.787350
12238.000000	|	-33.787350
12239.000000	|	-33.787350
12240.000000	|	-33.787350
12241.000000	|	-33.787350
12242.000000	|	-33.787350
12243.000000	|	-33.787350
12244.000000	|	-33.787350
12245.000000	|	-33.787348
12246.000000	|	-33.787347
12247.000000	|	-33.787344
12248.000000	|	-33.787336
12249.000000	|	-33.787306
12250.000000	|	-33.786800
12251.000000	|	-33.784765
12252.000000	|	-33.784445
12253.000000	|	-33.783806
12254.000000	|	-33.783486
12255.000000	|	-33.778002
12256.000000	|	-33.767035
12257.000000	|	-33.766350
12258.000000	|	-33.766264
12259.000000	|	-33.766179
12260.000000	|	-33.766179
12261.000000	|	-33.766179
12262.000000	|	-33.766179
12263.000000	|	-33.766179
12264.000000	|	-33.766179
12265.000000	|	-33.766179
12266.000000	|	-33.766179
12267.000000	|	-33.766179
12268.000000	|	-33.766179
12269.000000	|	-33.766193
12270.000000	|	-33.766305
12271.000000	|	-33.766729
12272.000000	|	-33.767153
12273.000000	|	-33.786357
12274.000000	|	-33.795958
12275.000000	|	-33.800759
12276.000000	|	-33.803159
12277.000000	|	-33.804360
12278.000000	|	-33.804510
12279.000000	|	-33.804528
12280.000000	|	-33.804538
12281.000000	|	-33.804540
12282.000000	|	-33.804541
12283.000000	|	-33.804541
12284.000000	|	-33.804542
12285.000000	|	-33.804542
12286.000000	|	-33.804542
12287.000000	|	-33.804542
12288.000000	|	-33.804542
12289.000000	|	-33.804542
12290.000000	|	-33.804542
12291.000000	|	-33.804542
12292.000000	|	-33.804542
12293.000000	|	-33.804542
12294.000000	|	-33.804542
12295.000000	|	-33.804542
12296.000000	|	-33.804543
12297.000000	|	-33.804549
12298.000000	|	-33.804761
12299.000000	|	-33.806451
12300.000000	|	-33.812196
12301.000000	|	-33.812914
12302.000000	|	-33.813003
12303.000000	|	-33.813006
12304.000000	|	-33.813007
12305.000000	|	-33.813007
12306.000000	|	-33.813007
12307.000000	|	-33.813007
12308.000000	|	-33.813007
12309.000000	|	-33.813007
12310.000000	|	-33.813007
12311.000000	|	-33.813007
12312.000000	|	-33.813007
12313.000000	|	-33.812376
12314.000000	|	-33.812061
12315.000000	|	-33.811982
12316.000000	|	-33.811980
12317.000000	|	-33.811978
12318.000000	|	-33.811978
12319.000000	|	-33.811978
12320.000000	|	-33.811978
12321.000000	|	-33.811978
12322.000000	|	-33.811978
12323.000000	|	-33.811978
12324.000000	|	-33.811978
12325.000000	|	-33.811978
12326.000000	|	-33.811978
12327.000000	|	-33.812113
12328.000000	|	-33.812180
12329.000000	|	-33.812315
12330.000000	|	-33.812332
12331.000000	|	-33.812340
12332.000000	|	-33.812357
12333.000000	|	-33.812359
12334.000000	|	-33.812361
12335.000000	|	-33.812362
12336.000000	|	-33.812362
12337.000000	|	-33.812362
12338.000000	|	-33.812362
12339.000000	|	-33.812362
12340.000000	|	-33.812362
12341.000000	|	-33.812362
12342.000000	|	-33.812362
12343.000000	|	-33.812363
12344.000000	|	-33.812364
12345.000000	|	-33.812366
12346.000000	|	-33.812369
12347.000000	|	-33.812378
12348.000000	|	-33.814783
12349.000000	|	-33.815986
12350.000000	|	-33.818391
12351.000000	|	-33.819594
12352.000000	|	-33.819594
12353.000000	|	-33.819594
12354.000000	|	-33.819594
12355.000000	|	-33.819594
12356.000000	|	-33.819594
12357.000000	|	-33.819594
12358.000000	|	-33.819594
12359.000000	|	-33.819594
12360.000000	|	-33.819594
12361.000000	|	-33.819594
12362.000000	|	-33.819578
12363.000000	|	-33.819079
12364.000000	|	-33.803099
12365.000000	|	-33.795109
12366.000000	|	-33.795093
12367.000000	|	-33.795088
12368.000000	|	-33.795088
12369.000000	|	-33.795088
12370.000000	|	-33.795088
12371.000000	|	-33.795088
12372.000000	|	-33.795088
12373.000000	|	-33.795088
12374.000000	|	-33.795088
12375.000000	|	-33.795088
12376.000000	|	-33.795088
12377.000000	|	-33.795088
12378.000000	|	-33.795088
12379.000000	|	-33.795091
12380.000000	|	-33.795251
12381.000000	|	-33.799848
12382.000000	|	-33.800065
12383.000000	|	-33.800499
12384.000000	|	-33.800510
12385.000000	|	-33.800530
12386.000000	|	-33.800541
12387.000000	|	-33.802618
12388.000000	|	-33.803657
12389.000000	|	-33.804176
12390.000000	|	-33.804180
12391.000000	|	-33.804180
12392.000000	|	-33.804180
12393.000000	|	-33.804180
12394.000000	|	-33.804180
12395.000000	|	-33.804180
12396.000000	|	-33.804180
12397.000000	|	-33.804180
12398.000000	|	-33.804180
12399.000000	|	-33.804180
12400.000000	|	-33.804180
12401.000000	|	-33.804170
12402.000000	|	-33.803512
12403.000000	|	-33.802197
12404.000000	|	-33.799567
12405.000000	|	-33.798335
12406.000000	|	-33.797729
12407.000000	|	-33.797447
12408.000000	|	-33.797317
12409.000000	|	-33.797187
12410.000000	|	-33.796991
12411.000000	|	-33.795323
12412.000000	|	-33.795030
12413.000000	|	-33.795012
12414.000000	|	-33.795008
12415.000000	|	-33.795007
12416.000000	|	-33.795007
12417.000000	|	-33.795007
12418.000000	|	-33.795007
12419.000000	|	-33.795007
12420.000000	|	-33.795007
12421.000000	|	-33.795007
12422.000000	|	-33.795007
12423.000000	|	-33.795007
12424.000000	|	-33.796321
12425.000000	|	-33.798948
12426.000000	|	-33.809455
12427.000000	|	-33.819946
12428.000000	|	-33.825159
12429.000000	|	-33.827749
12430.000000	|	-33.827760
12431.000000	|	-33.827765
12432.000000	|	-33.827770
12433.000000	|	-33.827770
12434.000000	|	-33.827771
12435.000000	|	-33.827791
12436.000000	|	-33.827810
12437.000000	|	-33.827850
12438.000000	|	-33.827892
12439.000000	|	-33.830956
12440.000000	|	-33.832801
12441.000000	|	-33.833217
12442.000000	|	-33.833266
12443.000000	|	-33.833365
12444.000000	|	-33.833369
12445.000000	|	-33.833377
12446.000000	|	-33.833381
12447.000000	|	-33.833386
12448.000000	|	-33.833392
12449.000000	|	-33.833442
12450.000000	|	-33.833467
12451.000000	|	-33.833634
12452.000000	|	-33.846117
12453.000000	|	-33.847357
12454.000000	|	-33.847839
12455.000000	|	-33.848803
12456.000000	|	-33.848976
12457.000000	|	-33.849150
12458.000000	|	-33.849563
12459.000000	|	-33.849977
12460.000000	|	-33.850457
12461.000000	|	-33.856166
12462.000000	|	-33.870522
12463.000000	|	-33.871788
12464.000000	|	-33.872420
12465.000000	|	-33.872728
12466.000000	|	-33.872763
12467.000000	|	-33.872781
12468.000000	|	-33.872790
12469.000000	|	-33.872791
12470.000000	|	-33.872793
12471.000000	|	-33.872793
12472.000000	|	-33.872794
12473.000000	|	-33.872794
12474.000000	|	-33.872798
12475.000000	|	-33.872864
12476.000000	|	-33.877618
12477.000000	|	-33.887129
12478.000000	|	-33.890228
12479.000000	|	-33.891778
12480.000000	|	-33.892165
12481.000000	|	-33.892359
12482.000000	|	-33.892456
12483.000000	|	-33.892459
12484.000000	|	-33.892460
12485.000000	|	-33.892462
12486.000000	|	-33.892462
12487.000000	|	-33.892462
12488.000000	|	-33.892462
12489.000000	|	-33.892462
12490.000000	|	-33.892462
12491.000000	|	-33.892462
12492.000000	|	-33.892462
12493.000000	|	-33.892462
12494.000000	|	-33.892462
12495.000000	|	-33.892462
12496.000000	|	-33.892462
12497.000000	|	-33.892462
12498.000000	|	-33.892462
12499.000000	|	-33.892462
12500.000000	|	-33.892462
12501.000000	|	-33.892462
12502.000000	|	-33.892462
12503.000000	|	-33.892528
12504.000000	|	-33.892593
12505.000000	|	-33.892724
12506.000000	|	-33.893250
12507.000000	|	-33.893776
12508.000000	|	-33.895882
12509.000000	|	-33.895882
12510.000000	|	-33.895882
12511.000000	|	-33.895882
12512.000000	|	-33.895882
12513.000000	|	-33.895882
12514.000000	|	-33.895882
12515.000000	|	-33.895882
12516.000000	|	-33.895882
12517.000000	|	-33.895882
12518.000000	|	-33.895882
12519.000000	|	-33.895882
12520.000000	|	-33.895859
12521.000000	|	-33.892889
12522.000000	|	-33.892518
12523.000000	|	-33.892148
12524.000000	|	-33.892055
12525.000000	|	-33.892043
12526.000000	|	-33.892042
12527.000000	|	-33.892041
12528.000000	|	-33.892041
12529.000000	|	-33.892041
12530.000000	|	-33.892041
12531.000000	|	-33.892041
12532.000000	|	-33.892041
12533.000000	|	-33.892041
12534.000000	|	-33.892041
12535.000000	|	-33.892042
12536.000000	|	-33.892047
12537.000000	|	-33.892067
12538.000000	|	-33.892217
12539.000000	|	-33.892379
12540.000000	|	-33.893039
12541.000000	|	-33.898543
12542.000000	|	-33.909562
12543.000000	|	-33.931613
12544.000000	|	-33.931913
12545.000000	|	-33.932512
12546.000000	|	-33.932581
12547.000000	|	-33.932647
12548.000000	|	-33.932674
12549.000000	|	-33.932700
12550.000000	|	-33.932720
12551.000000	|	-33.932762
12552.000000	|	-33.932782
12553.000000	|	-33.932967
12554.000000	|	-33.933175
12555.000000	|	-33.934047
12556.000000	|	-33.941267
12557.000000	|	-33.942170
12558.000000	|	-33.942184
12559.000000	|	-33.942198
12560.000000	|	-33.942198
12561.000000	|	-33.942198
12562.000000	|	-33.942198
12563.000000	|	-33.942198
12564.000000	|	-33.942198
12565.000000	|	-33.942198
12566.000000	|	-33.942198
12567.000000	|	-33.942198
12568.000000	|	-33.942198
12569.000000	|	-33.942198
12570.000000	|	-33.942198
12571.000000	|	-33.942047
12572.000000	|	-33.932580
12573.000000	|	-33.927949
12574.000000	|	-33.923318
12575.000000	|	-33.917924
12576.000000	|	-33.917924
12577.000000	|	-33.917924
12578.000000	|	-33.917924
12579.000000	|	-33.917924
12580.000000	|	-33.917924
12581.000000	|	-33.917924
12582.000000	|	-33.917924
12583.000000	|	-33.917924
12584.000000	|	-33.917924
12585.000000	|	-33.917924
12586.000000	|	-33.917924
12587.000000	|	-33.917925
12588.000000	|	-33.917935
12589.000000	|	-33.923777
12590.000000	|	-33.929619
12591.000000	|	-33.929747
12592.000000	|	-33.929750
12593.000000	|	-33.929751
12594.000000	|	-33.929751
12595.000000	|	-33.929751
12596.000000	|	-33.929751
12597.000000	|	-33.929751
12598.000000	|	-33.929751
12599.000000	|	-33.929751
12600.000000	|	-33.929751
12601.000000	|	-33.929751
12602.000000	|	-33.929751
12603.000000	|	-33.929425
12604.000000	|	-33.929099
12605.000000	|	-33.929098
12606.000000	|	-33.929096
12607.000000	|	-33.929096
12608.000000	|	-33.929096
12609.000000	|	-33.929096
12610.000000	|	-33.929096
12611.000000	|	-33.929096
12612.000000	|	-33.929096
12613.000000	|	-33.929096
12614.000000	|	-33.929096
12615.000000	|	-33.929096
12616.000000	|	-33.929096
12617.000000	|	-33.929151
12618.000000	|	-33.930017
12619.000000	|	-33.936945
12620.000000	|	-33.937162
12621.000000	|	-33.937595
12622.000000	|	-33.937601
12623.000000	|	-33.937602
12624.000000	|	-33.937603
12625.000000	|	-33.937603
12626.000000	|	-33.937603
12627.000000	|	-33.937603
12628.000000	|	-33.937603
12629.000000	|	-33.937603
12630.000000	|	-33.937603
12631.000000	|	-33.937603
12632.000000	|	-33.937603
12633.000000	|	-33.937602
12634.000000	|	-33.937489
12635.000000	|	-33.937036
12636.000000	|	-33.935063
12637.000000	|	-33.927158
12638.000000	|	-33.923205
12639.000000	|	-33.907391
12640.000000	|	-33.898910
12641.000000	|	-33.897851
12642.000000	|	-33.896792
12643.000000	|	-33.896725
12644.000000	|	-33.896659
12645.000000	|	-33.896657
12646.000000	|	-33.896657
12647.000000	|	-33.896657
12648.000000	|	-33.896657
12649.000000	|	-33.896657
12650.000000	|	-33.896657
12651.000000	|	-33.896657
12652.000000	|	-33.896657
12653.000000	|	-33.896657
12654.000000	|	-33.896658
12655.000000	|	-33.896752
12656.000000	|	-33.896759
12657.000000	|	-33.896774
12658.000000	|	-33.896781
12659.000000	|	-33.896783
12660.000000	|	-33.896786
12661.000000	|	-33.896788
12662.000000	|	-33.896928
12663.000000	|	-33.897518
12664.000000	|	-33.900278
12665.000000	|	-33.903038
12666.000000	|	-33.931261
12667.000000	|	-33.937713
12668.000000	|	-33.940939
12669.000000	|	-33.941040
12670.000000	|	-33.941065
12671.000000	|	-33.941071
12672.000000	|	-33.941072
12673.000000	|	-33.941072
12674.000000	|	-33.941072
12675.000000	|	-33.941072
12676.000000	|	-33.941072
12677.000000	|	-33.941072
12678.000000	|	-33.941072
12679.000000	|	-33.941072
12680.000000	|	-33.941072
12681.000000	|	-33.941061
12682.000000	|	-33.935509
12683.000000	|	-33.915754
12684.000000	|	-33.913428
12685.000000	|	-33.912265
12686.000000	|	-33.909938
12687.000000	|	-33.909793
12688.000000	|	-33.909792
12689.000000	|	-33.909792
12690.000000	|	-33.909792
12691.000000	|	-33.909792
12692.000000	|	-33.909792
12693.000000	|	-33.909792
12694.000000	|	-33.909792
12695.000000	|	-33.909792
12696.000000	|	-33.909792
12697.000000	|	-33.909792
12698.000000	|	-33.909792
12699.000000	|	-33.909796
12700.000000	|	-33.909823
12701.000000	|	-33.911365
12702.000000	|	-33.911985
12703.000000	|	-33.912219
12704.000000	|	-33.912453
12705.000000	|	-33.915055
12706.000000	|	-33.917658
12707.000000	|	-33.921838
12708.000000	|	-33.930198
12709.000000	|	-33.934378
12710.000000	|	-33.938912
12711.000000	|	-33.938929
12712.000000	|	-33.938930
12713.000000	|	-33.938930
12714.000000	|	-33.938930
12715.000000	|	-33.938930
12716.000000	|	-33.938930
12717.000000	|	-33.938930
12718.000000	|	-33.938930
12719.000000	|	-33.938930
12720.000000	|	-33.938930
12721.000000	|	-33.938930
12722.000000	|	-33.938930
12723.000000	|	-33.938930
12724.000000	|	-33.938930
12725.000000	|	-33.938930
12726.000000	|	-33.938931
12727.000000	|	-33.938957
12728.000000	|	-33.940634
12729.000000	|	-33.941053
12730.000000	|	-33.941158
12731.000000	|	-33.941210
12732.000000	|	-33.941211
12733.000000	|	-33.941211
12734.000000	|	-33.941211
12735.000000	|	-33.941211
12736.000000	|	-33.941211
12737.000000	|	-33.941211
12738.000000	|	-33.941211
12739.000000	|	-33.941208
12740.000000	|	-33.941124
12741.000000	|	-33.941113
12742.000000	|	-33.941113
12743.000000	|	-33.941113
12744.000000	|	-33.941113
12745.000000	|	-33.941113
12746.000000	|	-33.941113
12747.000000	|	-33.941113
12748.000000	|	-33.941113
12749.000000	|	-33.941113
12750.000000	|	-33.941113
12751.000000	|	-33.941113
12752.000000	|	-33.941114
12753.000000	|	-33.941233
12754.000000	|	-33.941470
12755.000000	|	-33.942419
12756.000000	|	-33.957605
12757.000000	|	-33.957621
12758.000000	|	-33.957629
12759.000000	|	-33.957633
12760.000000	|	-33.957637
12761.000000	|	-33.957642
12762.000000	|	-33.957648
12763.000000	|	-33.957673
12764.000000	|	-33.957686
12765.000000	|	-33.957740
12766.000000	|	-33.957795
12767.000000	|	-33.958023
12768.000000	|	-33.958542
12769.000000	|	-33.960645
12770.000000	|	-33.964924
12771.000000	|	-33.982043
12772.000000	|	-33.982985
12773.000000	|	-33.983445
12774.000000	|	-33.983905
12775.000000	|	-33.983919
12776.000000	|	-33.983947
12777.000000	|	-33.983961
12778.000000	|	-33.984140
12779.000000	|	-33.985311
12780.000000	|	-33.985896
12781.000000	|	-33.988392
12782.000000	|	-34.000533
12783.000000	|	-34.003841
12784.000000	|	-34.004668
12785.000000	|	-34.004681
12786.000000	|	-34.004685
12787.000000	|	-34.004685
12788.000000	|	-34.004685
12789.000000	|	-34.004685
12790.000000	|	-34.004685
12791.000000	|	-34.004685
12792.000000	|	-34.004685
12793.000000	|	-34.004685
12794.000000	|	-34.004685
12795.000000	|	-34.004683
12796.000000	|	-34.004675
12797.000000	|	-34.004186
12798.000000	|	-34.002230
12799.000000	|	-34.000273
12800.000000	|	-33.968960
12801.000000	|	-33.968699
12802.000000	|	-33.968179
12803.000000	|	-33.968123
12804.000000	|	-33.968095
12805.000000	|	-33.968068
12806.000000	|	-33.968068
12807.000000	|	-33.968068
12808.000000	|	-33.968068
12809.000000	|	-33.968067
12810.000000	|	-33.968067
12811.000000	|	-33.968067
12812.000000	|	-33.968067
12813.000000	|	-33.968067
12814.000000	|	-33.968067
12815.000000	|	-33.968067
12816.000000	|	-33.968067
12817.000000	|	-33.968068
12818.000000	|	-33.968072
12819.000000	|	-33.968620
12820.000000	|	-33.970810
12821.000000	|	-33.975193
12822.000000	|	-33.999802
12823.000000	|	-34.025740
12824.000000	|	-34.028748
12825.000000	|	-34.028793
12826.000000	|	-34.028793
12827.000000	|	-34.028795
12828.000000	|	-34.028795
12829.000000	|	-34.028795
12830.000000	|	-34.028795
12831.000000	|	-34.028795
12832.000000	|	-34.028795
12833.000000	|	-34.028795
12834.000000	|	-34.028795
12835.000000	|	-34.028722
12836.000000	|	-34.028650
12837.000000	|	-34.028361
12838.000000	|	-34.027784
12839.000000	|	-34.025474
12840.000000	|	-34.023164
12841.000000	|	-33.985730
12842.000000	|	-33.985227
12843.000000	|	-33.984221
12844.000000	|	-33.983719
12845.000000	|	-33.982947
12846.000000	|	-33.982708
12847.000000	|	-33.982673
12848.000000	|	-33.982665
12849.000000	|	-33.982665
12850.000000	|	-33.982665
12851.000000	|	-33.982665
12852.000000	|	-33.982665
12853.000000	|	-33.982665
12854.000000	|	-33.982665
12855.000000	|	-33.982665
12856.000000	|	-33.982665
12857.000000	|	-33.982665
12858.000000	|	-33.982665
12859.000000	|	-33.982670
12860.000000	|	-33.983365
12861.000000	|	-33.984756
12862.000000	|	-33.990317
12863.000000	|	-33.998565
12864.000000	|	-34.001790
12865.000000	|	-34.002953
12866.000000	|	-34.004116
12867.000000	|	-34.021841
12868.000000	|	-34.022608
12869.000000	|	-34.022771
12870.000000	|	-34.022935
12871.000000	|	-34.022976
12872.000000	|	-34.022981
12873.000000	|	-34.022981
12874.000000	|	-34.022981
12875.000000	|	-34.022981
12876.000000	|	-34.022981
12877.000000	|	-34.022981
12878.000000	|	-34.022981
12879.000000	|	-34.022981
12880.000000	|	-34.022981
12881.000000	|	-34.022966
12882.000000	|	-34.022959
12883.000000	|	-34.022929
12884.000000	|	-34.021720
12885.000000	|	-34.019302
12886.000000	|	-34.018093
12887.000000	|	-34.011785
12888.000000	|	-34.004975
12889.000000	|	-34.004190
12890.000000	|	-34.003405
12891.000000	|	-34.003256
12892.000000	|	-34.003218
12893.000000	|	-34.003214
12894.000000	|	-34.003214
12895.000000	|	-34.003214
12896.000000	|	-34.003214
12897.000000	|	-34.003214
12898.000000	|	-34.003214
12899.000000	|	-34.003214
12900.000000	|	-34.003214
12901.000000	|	-34.003214
12902.000000	|	-34.003214
12903.000000	|	-34.003214
12904.000000	|	-34.003242
12905.000000	|	-34.003463
12906.000000	|	-34.017600
12907.000000	|	-34.031702
12908.000000	|	-34.035169
12909.000000	|	-34.035561
12910.000000	|	-34.035646
12911.000000	|	-34.035646
12912.000000	|	-34.035646
12913.000000	|	-34.035646
12914.000000	|	-34.035646
12915.000000	|	-34.035646
12916.000000	|	-34.035646
12917.000000	|	-34.035646
12918.000000	|	-34.035646
12919.000000	|	-34.035646
12920.000000	|	-34.035646
12921.000000	|	-34.035638
12922.000000	|	-34.035378
12923.000000	|	-34.035248
12924.000000	|	-34.034707
12925.000000	|	-34.033544
12926.000000	|	-34.028823
12927.000000	|	-34.024090
12928.000000	|	-34.021987
12929.000000	|	-34.020952
12930.000000	|	-34.020893
12931.000000	|	-34.020880
12932.000000	|	-34.020875
12933.000000	|	-34.020872
12934.000000	|	-34.020870
12935.000000	|	-34.020864
12936.000000	|	-34.020852
12937.000000	|	-34.020846
12938.000000	|	-34.020816
12939.000000	|	-34.020742
12940.000000	|	-34.020435
12941.000000	|	-34.019816
12942.000000	|	-34.014937
12943.000000	|	-34.010057
12944.000000	|	-34.001293
12945.000000	|	-34.001244
12946.000000	|	-34.001194
12947.000000	|	-33.991559
12948.000000	|	-33.981925
12949.000000	|	-33.980720
12950.000000	|	-33.980118
12951.000000	|	-33.980043
12952.000000	|	-33.980042
12953.000000	|	-33.980042
12954.000000	|	-33.980042
12955.000000	|	-33.980042
12956.000000	|	-33.980042
12957.000000	|	-33.980042
12958.000000	|	-33.980042
12959.000000	|	-33.980042
12960.000000	|	-33.980042
12961.000000	|	-33.980042
12962.000000	|	-33.980164
12963.000000	|	-33.992741
12964.000000	|	-34.017896
12965.000000	|	-34.017940
12966.000000	|	-34.017940
12967.000000	|	-34.017940
12968.000000	|	-34.017940
12969.000000	|	-34.017940
12970.000000	|	-34.017940
12971.000000	|	-34.017940
12972.000000	|	-34.017940
12973.000000	|	-34.017940
12974.000000	|	-34.017940
12975.000000	|	-34.017940
12976.000000	|	-34.017934
12977.000000	|	-34.017920
12978.000000	|	-34.017914
12979.000000	|	-34.017842
12980.000000	|	-34.017122
12981.000000	|	-34.014142
12982.000000	|	-34.010852
12983.000000	|	-34.010433
12984.000000	|	-34.009594
12985.000000	|	-34.009385
12986.000000	|	-34.009332
12987.000000	|	-34.009329
12988.000000	|	-34.009329
12989.000000	|	-34.009329
12990.000000	|	-34.009329
12991.000000	|	-34.009329
12992.000000	|	-34.009329
12993.000000	|	-34.009329
12994.000000	|	-34.009329
12995.000000	|	-34.009329
12996.000000	|	-34.009329
12997.000000	|	-34.009329
12998.000000	|	-34.009329
12999.000000	|	-34.009329
13000.000000	|	-34.009328
13001.000000	|	-34.009327
13002.000000	|	-34.009134
13003.000000	|	-34.008746
13004.000000	|	-34.008552
13005.000000	|	-34.008165
13006.000000	|	-34.008165
13007.000000	|	-34.008165
13008.000000	|	-34.008165
13009.000000	|	-34.008165
13010.000000	|	-34.008165
13011.000000	|	-34.008165
13012.000000	|	-34.008165
13013.000000	|	-34.008165
13014.000000	|	-34.008165
13015.000000	|	-34.008250
13016.000000	|	-34.009600
13017.000000	|	-34.010951
13018.000000	|	-34.016355
13019.000000	|	-34.027159
13020.000000	|	-34.029859
13021.000000	|	-34.030533
13022.000000	|	-34.030617
13023.000000	|	-34.030702
13024.000000	|	-34.030707
13025.000000	|	-34.030709
13026.000000	|	-34.030712
13027.000000	|	-34.030713
13028.000000	|	-34.030713
13029.000000	|	-34.030713
13030.000000	|	-34.030713
13031.000000	|	-34.030713
13032.000000	|	-34.030713
13033.000000	|	-34.030713
13034.000000	|	-34.030713
13035.000000	|	-34.030713
13036.000000	|	-34.030713
13037.000000	|	-34.030713
13038.000000	|	-34.030713
13039.000000	|	-34.030714
13040.000000	|	-34.030715
13041.000000	|	-34.030717
13042.000000	|	-34.030779
13043.000000	|	-34.031273
13044.000000	|	-34.033249
13045.000000	|	-34.039928
13046.000000	|	-34.040755
13047.000000	|	-34.041169
13048.000000	|	-34.041271
13049.000000	|	-34.041320
13050.000000	|	-34.041344
13051.000000	|	-34.041368
13052.000000	|	-34.041580
13053.000000	|	-34.041793
13054.000000	|	-34.042714
13055.000000	|	-34.043175
13056.000000	|	-34.045256
13057.000000	|	-34.062352
13058.000000	|	-34.070900
13059.000000	|	-34.073039
13060.000000	|	-34.073056
13061.000000	|	-34.073056
13062.000000	|	-34.073056
13063.000000	|	-34.073056
13064.000000	|	-34.073056
13065.000000	|	-34.073056
13066.000000	|	-34.073056
13067.000000	|	-34.073056
13068.000000	|	-34.073056
13069.000000	|	-34.073056
13070.000000	|	-34.073056
13071.000000	|	-34.073056
13072.000000	|	-34.072998
13073.000000	|	-34.069337
13074.000000	|	-34.065675
13075.000000	|	-34.062942
13076.000000	|	-34.062600
13077.000000	|	-34.062599
13078.000000	|	-34.062599
13079.000000	|	-34.062599
13080.000000	|	-34.062599
13081.000000	|	-34.062599
13082.000000	|	-34.062599
13083.000000	|	-34.062599
13084.000000	|	-34.062599
13085.000000	|	-34.062599
13086.000000	|	-34.062599
13087.000000	|	-34.062599
13088.000000	|	-34.062601
13089.000000	|	-34.062805
13090.000000	|	-34.069356
13091.000000	|	-34.072483
13092.000000	|	-34.073811
13093.000000	|	-34.074357
13094.000000	|	-34.074365
13095.000000	|	-34.074382
13096.000000	|	-34.074391
13097.000000	|	-34.074857
13098.000000	|	-34.075090
13099.000000	|	-34.076421
13100.000000	|	-34.077805
13101.000000	|	-34.079269
13102.000000	|	-34.080732
13103.000000	|	-34.080787
13104.000000	|	-34.080897
13105.000000	|	-34.080952
13106.000000	|	-34.085617
13107.000000	|	-34.100824
13108.000000	|	-34.102598
13109.000000	|	-34.106146
13110.000000	|	-34.106576
13111.000000	|	-34.107437
13112.000000	|	-34.107488
13113.000000	|	-34.107591
13114.000000	|	-34.107595
13115.000000	|	-34.107599
13116.000000	|	-34.107603
13117.000000	|	-34.107858
13118.000000	|	-34.108113
13119.000000	|	-34.108145
13120.000000	|	-34.108153
13121.000000	|	-34.108153
13122.000000	|	-34.108153
13123.000000	|	-34.108153
13124.000000	|	-34.108153
13125.000000	|	-34.108153
13126.000000	|	-34.108153
13127.000000	|	-34.108153
13128.000000	|	-34.108153
13129.000000	|	-34.108153
13130.000000	|	-34.108148
13131.000000	|	-34.107476
13132.000000	|	-34.096725
13133.000000	|	-34.094037
13134.000000	|	-34.091349
13135.000000	|	-34.091344
13136.000000	|	-34.091344
13137.000000	|	-34.091344
13138.000000	|	-34.091344
13139.000000	|	-34.091344
13140.000000	|	-34.091344
13141.000000	|	-34.091344
13142.000000	|	-34.091344
13143.000000	|	-34.091344
13144.000000	|	-34.091344
13145.000000	|	-34.091349
13146.000000	|	-34.092571
13147.000000	|	-34.097460
13148.000000	|	-34.097996
13149.000000	|	-34.098532
13150.000000	|	-34.108107
13151.000000	|	-34.117681
13152.000000	|	-34.119915
13153.000000	|	-34.120352
13154.000000	|	-34.120359
13155.000000	|	-34.120359
13156.000000	|	-34.120360
13157.000000	|	-34.120360
13158.000000	|	-34.120360
13159.000000	|	-34.120360
13160.000000	|	-34.120360
13161.000000	|	-34.120360
13162.000000	|	-34.120360
13163.000000	|	-34.120360
13164.000000	|	-34.120360
13165.000000	|	-34.120342
13166.000000	|	-34.120274
13167.000000	|	-34.119176
13168.000000	|	-34.118079
13169.000000	|	-34.113689
13170.000000	|	-34.106009
13171.000000	|	-34.105597
13172.000000	|	-34.105585
13173.000000	|	-34.105585
13174.000000	|	-34.105585
13175.000000	|	-34.105585
13176.000000	|	-34.105585
13177.000000	|	-34.105585
13178.000000	|	-34.105585
13179.000000	|	-34.105585
13180.000000	|	-34.105585
13181.000000	|	-34.105585
13182.000000	|	-34.105585
13183.000000	|	-34.105585
13184.000000	|	-34.105664
13185.000000	|	-34.106291
13186.000000	|	-34.120618
13187.000000	|	-34.121316
13188.000000	|	-34.121319
13189.000000	|	-34.121319
13190.000000	|	-34.121319
13191.000000	|	-34.121319
13192.000000	|	-34.121319
13193.000000	|	-34.121319
13194.000000	|	-34.121319
13195.000000	|	-34.121319
13196.000000	|	-34.121319
13197.000000	|	-34.121317
13198.000000	|	-34.121312
13199.000000	|	-34.118547
13200.000000	|	-34.115782
13201.000000	|	-34.104723
13202.000000	|	-34.095486
13203.000000	|	-34.095303
13204.000000	|	-34.094938
13205.000000	|	-34.094756
13206.000000	|	-34.094157
13207.000000	|	-34.093558
13208.000000	|	-34.092619
13209.000000	|	-34.081767
13210.000000	|	-34.080427
13211.000000	|	-34.080266
13212.000000	|	-34.080253
13213.000000	|	-34.080249
