Frequency (Hz)	|	Gain (dB)
10924.000000	|	-49.227100
10925.000000	|	-49.227100
10926.000000	|	-49.227100
10927.000000	|	-49.227100
10928.000000	|	-49.227100
10929.000000	|	-49.227100
10930.000000	|	-49.227100
10931.000000	|	-49.227099
10932.000000	|	-49.227077
10933.000000	|	-49.226988
10934.000000	|	-49.226899
10935.000000	|	-49.226191
10936.000000	|	-49.225836
10937.000000	|	-49.225742
10938.000000	|	-49.225730
10939.000000	|	-49.225730
10940.000000	|	-49.225730
10941.000000	|	-49.225730
10942.000000	|	-49.225730
10943.000000	|	-49.225730
10944.000000	|	-49.225730
10945.000000	|	-49.225730
10946.000000	|	-49.225730
10947.000000	|	-49.225730
10948.000000	|	-49.225731
10949.000000	|	-49.225734
10950.000000	|	-49.226215
10951.000000	|	-49.228137
10952.000000	|	-49.235826
10953.000000	|	-49.266581
10954.000000	|	-49.328092
10955.000000	|	-49.362876
10956.000000	|	-49.432446
10957.000000	|	-49.449805
10958.000000	|	-49.450875
10959.000000	|	-49.453013
10960.000000	|	-49.453074
10961.000000	|	-49.453104
10962.000000	|	-49.453111
10963.000000	|	-49.453112
10964.000000	|	-49.453112
10965.000000	|	-49.453112
10966.000000	|	-49.453112
10967.000000	|	-49.453112
10968.000000	|	-49.453112
10969.000000	|	-49.453112
10970.000000	|	-49.453112
10971.000000	|	-49.453112
10972.000000	|	-49.453112
10973.000000	|	-49.453112
10974.000000	|	-49.453107
10975.000000	|	-49.453090
10976.000000	|	-49.453022
10977.000000	|	-49.452954
10978.000000	|	-49.452681
10979.000000	|	-49.452134
10980.000000	|	-49.449945
10981.000000	|	-49.448850
10982.000000	|	-49.448782
10983.000000	|	-49.448764
10984.000000	|	-49.448763
10985.000000	|	-49.448763
10986.000000	|	-49.448763
10987.000000	|	-49.448763
10988.000000	|	-49.448763
10989.000000	|	-49.448763
10990.000000	|	-49.448763
10991.000000	|	-49.448763
10992.000000	|	-49.448763
10993.000000	|	-49.448763
10994.000000	|	-49.448763
10995.000000	|	-49.448763
10996.000000	|	-49.449320
10997.000000	|	-49.480283
10998.000000	|	-49.487410
10999.000000	|	-49.490441
11000.000000	|	-49.491690
11001.000000	|	-49.491821
11002.000000	|	-49.491952
11003.000000	|	-49.492806
11004.000000	|	-49.493659
11005.000000	|	-49.497412
11006.000000	|	-49.499288
11007.000000	|	-49.594268
11008.000000	|	-49.688562
11009.000000	|	-49.734336
11010.000000	|	-49.745229
11011.000000	|	-49.747744
11012.000000	|	-49.749002
11013.000000	|	-49.749159
11014.000000	|	-49.749236
11015.000000	|	-49.749314
11016.000000	|	-49.749352
11017.000000	|	-49.749372
11018.000000	|	-49.749380
11019.000000	|	-49.749380
11020.000000	|	-49.749380
11021.000000	|	-49.749380
11022.000000	|	-49.749383
11023.000000	|	-49.749387
11024.000000	|	-49.749389
11025.000000	|	-49.749400
11026.000000	|	-49.749445
11027.000000	|	-49.749635
11028.000000	|	-49.752706
11029.000000	|	-49.753459
11030.000000	|	-49.753830
11031.000000	|	-49.753913
11032.000000	|	-49.753951
11033.000000	|	-49.753969
11034.000000	|	-49.753988
11035.000000	|	-49.754047
11036.000000	|	-49.754107
11037.000000	|	-49.754396
11038.000000	|	-49.754541
11039.000000	|	-49.755126
11040.000000	|	-49.755711
11041.000000	|	-49.758091
11042.000000	|	-49.760476
11043.000000	|	-49.770598
11044.000000	|	-49.811326
11045.000000	|	-49.816417
11046.000000	|	-49.816457
11047.000000	|	-49.816457
11048.000000	|	-49.816457
11049.000000	|	-49.816457
11050.000000	|	-49.816457
11051.000000	|	-49.816457
11052.000000	|	-49.816457
11053.000000	|	-49.816457
11054.000000	|	-49.816457
11055.000000	|	-49.816456
11056.000000	|	-49.816451
11057.000000	|	-49.816446
11058.000000	|	-49.816446
11059.000000	|	-49.816446
11060.000000	|	-49.816446
11061.000000	|	-49.816446
11062.000000	|	-49.816446
11063.000000	|	-49.816446
11064.000000	|	-49.816446
11065.000000	|	-49.816446
11066.000000	|	-49.816446
11067.000000	|	-49.816460
11068.000000	|	-49.816474
11069.000000	|	-49.816529
11070.000000	|	-49.816640
11071.000000	|	-49.817085
11072.000000	|	-49.817975
11073.000000	|	-49.821533
11074.000000	|	-49.878462
11075.000000	|	-50.054969
11076.000000	|	-50.078732
11077.000000	|	-50.089911
11078.000000	|	-50.095150
11079.000000	|	-50.100389
11080.000000	|	-50.119985
11081.000000	|	-50.139581
11082.000000	|	-50.200762
11083.000000	|	-50.231286
11084.000000	|	-50.246515
11085.000000	|	-50.261744
11086.000000	|	-50.277730
11087.000000	|	-50.285723
11088.000000	|	-50.286722
11089.000000	|	-50.286847
11090.000000	|	-50.286878
11091.000000	|	-50.286879
11092.000000	|	-50.286879
11093.000000	|	-50.286879
11094.000000	|	-50.286879
11095.000000	|	-50.286879
11096.000000	|	-50.286879
11097.000000	|	-50.286879
11098.000000	|	-50.286879
11099.000000	|	-50.286879
11100.000000	|	-50.286642
11101.000000	|	-50.286170
11102.000000	|	-50.284279
11103.000000	|	-50.276737
11104.000000	|	-50.273002
11105.000000	|	-50.271154
11106.000000	|	-50.269305
11107.000000	|	-50.224227
11108.000000	|	-50.179148
11109.000000	|	-50.085775
11110.000000	|	-50.076246
11111.000000	|	-50.071782
11112.000000	|	-50.069699
11113.000000	|	-50.068727
11114.000000	|	-50.068378
11115.000000	|	-50.068273
11116.000000	|	-50.068167
11117.000000	|	-50.067737
11118.000000	|	-50.066944
11119.000000	|	-50.066151
11120.000000	|	-50.065954
11121.000000	|	-50.065929
11122.000000	|	-50.065904
11123.000000	|	-50.065901
11124.000000	|	-50.065900
11125.000000	|	-50.065899
11126.000000	|	-50.065899
11127.000000	|	-50.065899
11128.000000	|	-50.065899
11129.000000	|	-50.065899
11130.000000	|	-50.065899
11131.000000	|	-50.065899
11132.000000	|	-50.065899
11133.000000	|	-50.065899
11134.000000	|	-50.065899
11135.000000	|	-50.065899
11136.000000	|	-50.065899
11137.000000	|	-50.065899
11138.000000	|	-50.065899
11139.000000	|	-50.065900
11140.000000	|	-50.065966
11141.000000	|	-50.066235
11142.000000	|	-50.070569
11143.000000	|	-50.092773
11144.000000	|	-50.114978
11145.000000	|	-50.165483
11146.000000	|	-50.175710
11147.000000	|	-50.196164
11148.000000	|	-50.197096
11149.000000	|	-50.198959
11150.000000	|	-50.198962
11151.000000	|	-50.198966
11152.000000	|	-50.198966
11153.000000	|	-50.198966
11154.000000	|	-50.198966
11155.000000	|	-50.198966
11156.000000	|	-50.198966
11157.000000	|	-50.198966
11158.000000	|	-50.198966
11159.000000	|	-50.198966
11160.000000	|	-50.198584
11161.000000	|	-50.198201
11162.000000	|	-50.192085
11163.000000	|	-50.189026
11164.000000	|	-50.176793
11165.000000	|	-50.164560
11166.000000	|	-50.115627
11167.000000	|	-49.918709
11168.000000	|	-49.908814
11169.000000	|	-49.889024
11170.000000	|	-49.879130
11171.000000	|	-49.817857
11172.000000	|	-49.756585
11173.000000	|	-49.754670
11174.000000	|	-49.754663
11175.000000	|	-49.754662
11176.000000	|	-49.754662
11177.000000	|	-49.754662
11178.000000	|	-49.754662
11179.000000	|	-49.754662
11180.000000	|	-49.754662
11181.000000	|	-49.754662
11182.000000	|	-49.754662
11183.000000	|	-49.754662
11184.000000	|	-49.754666
11185.000000	|	-49.754681
11186.000000	|	-49.755168
11187.000000	|	-49.762965
11188.000000	|	-49.765321
11189.000000	|	-49.767677
11190.000000	|	-49.867777
11191.000000	|	-49.957865
11192.000000	|	-49.982886
11193.000000	|	-49.985385
11194.000000	|	-49.987885
11195.000000	|	-50.144601
11196.000000	|	-50.148520
11197.000000	|	-50.150467
11198.000000	|	-50.154363
11199.000000	|	-50.154760
11200.000000	|	-50.155158
11201.000000	|	-50.224247
11202.000000	|	-50.293337
11203.000000	|	-50.363279
11204.000000	|	-50.508065
11205.000000	|	-50.570100
11206.000000	|	-50.576470
11207.000000	|	-50.577236
11208.000000	|	-50.577618
11209.000000	|	-50.577809
11210.000000	|	-50.577848
11211.000000	|	-50.577859
11212.000000	|	-50.577860
11213.000000	|	-50.577862
11214.000000	|	-50.577949
11215.000000	|	-50.577993
11216.000000	|	-50.579143
11217.000000	|	-50.579719
11218.000000	|	-50.582067
11219.000000	|	-50.586981
11220.000000	|	-50.590973
11221.000000	|	-50.594965
11222.000000	|	-50.649038
11223.000000	|	-50.654237
11224.000000	|	-50.659436
11225.000000	|	-50.694510
11226.000000	|	-50.698431
11227.000000	|	-50.698612
11228.000000	|	-50.698697
11229.000000	|	-50.698783
11230.000000	|	-50.698786
11231.000000	|	-50.698786
11232.000000	|	-50.698786
11233.000000	|	-50.698786
11234.000000	|	-50.698786
11235.000000	|	-50.698786
11236.000000	|	-50.698786
11237.000000	|	-50.698786
11238.000000	|	-50.698786
11239.000000	|	-50.698786
11240.000000	|	-50.698786
11241.000000	|	-50.698614
11242.000000	|	-50.697922
11243.000000	|	-50.692384
11244.000000	|	-50.689615
11245.000000	|	-50.678537
11246.000000	|	-50.667459
11247.000000	|	-50.623147
11248.000000	|	-50.581751
11249.000000	|	-50.562512
11250.000000	|	-50.543272
11251.000000	|	-50.349668
11252.000000	|	-50.256265
11253.000000	|	-50.253653
11254.000000	|	-50.253327
11255.000000	|	-50.253317
11256.000000	|	-50.253317
11257.000000	|	-50.253317
11258.000000	|	-50.253317
11259.000000	|	-50.253317
11260.000000	|	-50.253317
11261.000000	|	-50.253317
11262.000000	|	-50.253317
11263.000000	|	-50.253317
11264.000000	|	-50.253317
11265.000000	|	-50.253317
11266.000000	|	-50.253377
11267.000000	|	-50.253858
11268.000000	|	-50.254727
11269.000000	|	-50.255116
11270.000000	|	-50.255504
11271.000000	|	-50.267938
11272.000000	|	-50.323263
11273.000000	|	-50.350926
11274.000000	|	-50.390176
11275.000000	|	-50.409757
11276.000000	|	-50.414652
11277.000000	|	-50.424442
11278.000000	|	-50.425054
11279.000000	|	-50.425130
11280.000000	|	-50.425168
11281.000000	|	-50.425171
11282.000000	|	-50.425176
11283.000000	|	-50.425176
11284.000000	|	-50.425176
11285.000000	|	-50.425176
11286.000000	|	-50.425176
11287.000000	|	-50.425176
11288.000000	|	-50.425176
11289.000000	|	-50.425176
11290.000000	|	-50.425175
11291.000000	|	-50.425167
11292.000000	|	-50.420970
11293.000000	|	-50.418871
11294.000000	|	-50.414184
11295.000000	|	-50.413603
11296.000000	|	-50.413461
11297.000000	|	-50.413321
11298.000000	|	-50.413317
11299.000000	|	-50.413309
11300.000000	|	-50.413308
11301.000000	|	-50.413307
11302.000000	|	-50.413307
11303.000000	|	-50.413307
11304.000000	|	-50.413307
11305.000000	|	-50.413306
11306.000000	|	-50.413306
11307.000000	|	-50.413302
11308.000000	|	-50.413256
11309.000000	|	-50.410125
11310.000000	|	-50.358777
11311.000000	|	-50.355745
11312.000000	|	-50.352713
11313.000000	|	-50.222355
11314.000000	|	-50.208345
11315.000000	|	-50.201340
11316.000000	|	-50.200464
11317.000000	|	-50.200409
11318.000000	|	-50.200300
11319.000000	|	-50.200286
11320.000000	|	-50.200286
11321.000000	|	-50.200286
11322.000000	|	-50.200286
11323.000000	|	-50.200286
11324.000000	|	-50.200286
11325.000000	|	-50.200286
11326.000000	|	-50.200286
11327.000000	|	-50.200286
11328.000000	|	-50.200286
11329.000000	|	-50.200307
11330.000000	|	-50.201659
11331.000000	|	-50.222770
11332.000000	|	-50.243881
11333.000000	|	-50.400359
11334.000000	|	-50.407111
11335.000000	|	-50.420616
11336.000000	|	-50.427368
11337.000000	|	-50.444820
11338.000000	|	-50.479725
11339.000000	|	-50.480756
11340.000000	|	-50.481259
11341.000000	|	-50.481501
11342.000000	|	-50.481618
11343.000000	|	-50.481619
11344.000000	|	-50.481622
11345.000000	|	-50.481624
11346.000000	|	-50.481627
11347.000000	|	-50.481632
11348.000000	|	-50.481635
11349.000000	|	-50.481720
11350.000000	|	-50.482062
11351.000000	|	-50.494285
11352.000000	|	-50.494873
11353.000000	|	-50.496048
11354.000000	|	-50.496636
11355.000000	|	-50.611287
11356.000000	|	-50.668613
11357.000000	|	-50.670404
11358.000000	|	-50.671299
11359.000000	|	-50.671355
11360.000000	|	-50.671467
11361.000000	|	-50.671467
11362.000000	|	-50.671467
11363.000000	|	-50.671467
11364.000000	|	-50.671467
11365.000000	|	-50.671467
11366.000000	|	-50.671467
11367.000000	|	-50.671467
11368.000000	|	-50.671467
11369.000000	|	-50.671467
11370.000000	|	-50.671467
11371.000000	|	-50.671467
11372.000000	|	-50.671463
11373.000000	|	-50.671462
11374.000000	|	-50.671460
11375.000000	|	-50.671459
11376.000000	|	-50.671459
11377.000000	|	-50.671459
11378.000000	|	-50.671459
11379.000000	|	-50.671445
11380.000000	|	-50.671438
11381.000000	|	-50.671407
11382.000000	|	-50.671161
11383.000000	|	-50.669140
11384.000000	|	-50.661057
11385.000000	|	-50.624103
11386.000000	|	-50.588910
11387.000000	|	-50.588664
11388.000000	|	-50.588172
11389.000000	|	-50.587926
11390.000000	|	-50.587888
11391.000000	|	-50.587850
11392.000000	|	-50.586701
11393.000000	|	-50.586126
11394.000000	|	-50.580100
11395.000000	|	-50.573916
11396.000000	|	-50.546742
11397.000000	|	-50.506952
11398.000000	|	-50.467162
11399.000000	|	-50.338386
11400.000000	|	-50.300542
11401.000000	|	-50.294892
11402.000000	|	-50.289242
11403.000000	|	-50.288668
11404.000000	|	-50.288094
11405.000000	|	-50.270286
11406.000000	|	-50.265834
11407.000000	|	-50.265799
11408.000000	|	-50.265791
11409.000000	|	-50.265788
11410.000000	|	-50.265788
11411.000000	|	-50.265788
11412.000000	|	-50.265788
11413.000000	|	-50.265788
11414.000000	|	-50.265788
11415.000000	|	-50.265788
11416.000000	|	-50.265788
11417.000000	|	-50.265788
11418.000000	|	-50.265790
11419.000000	|	-50.265793
11420.000000	|	-50.265806
11421.000000	|	-50.272383
11422.000000	|	-50.285538
11423.000000	|	-50.371994
11424.000000	|	-50.406151
11425.000000	|	-50.440307
11426.000000	|	-50.511850
11427.000000	|	-50.516360
11428.000000	|	-50.525379
11429.000000	|	-50.529889
11430.000000	|	-50.548457
11431.000000	|	-50.557717
11432.000000	|	-50.562296
11433.000000	|	-50.564560
11434.000000	|	-50.566825
11435.000000	|	-50.603125
11436.000000	|	-50.607663
11437.000000	|	-50.612200
11438.000000	|	-50.612236
11439.000000	|	-50.612271
11440.000000	|	-50.612271
11441.000000	|	-50.612271
11442.000000	|	-50.612271
11443.000000	|	-50.612271
11444.000000	|	-50.612271
11445.000000	|	-50.612271
11446.000000	|	-50.612271
11447.000000	|	-50.612271
11448.000000	|	-50.612271
11449.000000	|	-50.612270
11450.000000	|	-50.612152
11451.000000	|	-50.604656
11452.000000	|	-50.591042
11453.000000	|	-50.586990
11454.000000	|	-50.586342
11455.000000	|	-50.585694
11456.000000	|	-50.575174
11457.000000	|	-50.564654
11458.000000	|	-50.535462
11459.000000	|	-50.521906
11460.000000	|	-50.520035
11461.000000	|	-50.518164
11462.000000	|	-50.514573
11463.000000	|	-50.510982
11464.000000	|	-50.491585
11465.000000	|	-50.481886
11466.000000	|	-50.460951
11467.000000	|	-50.440015
11468.000000	|	-50.414026
11469.000000	|	-50.412401
11470.000000	|	-50.411589
11471.000000	|	-50.411386
11472.000000	|	-50.411385
11473.000000	|	-50.411385
11474.000000	|	-50.411385
11475.000000	|	-50.411385
11476.000000	|	-50.411385
11477.000000	|	-50.411385
11478.000000	|	-50.411385
11479.000000	|	-50.411385
11480.000000	|	-50.411385
11481.000000	|	-50.411427
11482.000000	|	-50.414080
11483.000000	|	-50.415407
11484.000000	|	-50.420713
11485.000000	|	-50.420968
11486.000000	|	-50.421478
11487.000000	|	-50.421488
11488.000000	|	-50.421497
11489.000000	|	-50.421824
11490.000000	|	-50.422151
11491.000000	|	-50.422596
11492.000000	|	-50.445957
11493.000000	|	-50.469317
11494.000000	|	-50.480998
11495.000000	|	-50.481043
11496.000000	|	-50.481044
11497.000000	|	-50.481044
11498.000000	|	-50.481044
11499.000000	|	-50.481044
11500.000000	|	-50.481044
11501.000000	|	-50.481044
11502.000000	|	-50.481044
11503.000000	|	-50.481044
11504.000000	|	-50.481044
11505.000000	|	-50.481044
11506.000000	|	-50.480914
11507.000000	|	-50.478837
11508.000000	|	-50.470529
11509.000000	|	-50.460931
11510.000000	|	-50.451332
11511.000000	|	-50.405518
11512.000000	|	-50.382610
11513.000000	|	-50.349328
11514.000000	|	-50.316045
11515.000000	|	-50.225813
11516.000000	|	-50.180842
11517.000000	|	-50.158648
11518.000000	|	-50.158603
11519.000000	|	-50.158514
11520.000000	|	-50.158469
11521.000000	|	-50.158384
11522.000000	|	-50.158300
11523.000000	|	-50.157690
11524.000000	|	-50.157386
11525.000000	|	-50.155893
11526.000000	|	-50.155510
11527.000000	|	-50.155414
11528.000000	|	-50.155408
11529.000000	|	-50.155396
11530.000000	|	-50.155396
11531.000000	|	-50.155395
11532.000000	|	-50.155395
11533.000000	|	-50.155395
11534.000000	|	-50.155395
11535.000000	|	-50.155395
11536.000000	|	-50.155395
11537.000000	|	-50.155395
11538.000000	|	-50.155395
11539.000000	|	-50.155395
11540.000000	|	-50.155395
11541.000000	|	-50.155394
11542.000000	|	-50.155390
11543.000000	|	-50.155374
11544.000000	|	-50.155366
11545.000000	|	-50.155334
11546.000000	|	-50.153262
11547.000000	|	-50.151188
11548.000000	|	-50.147041
11549.000000	|	-50.147037
11550.000000	|	-50.147037
11551.000000	|	-50.147037
11552.000000	|	-50.147037
11553.000000	|	-50.147037
11554.000000	|	-50.147037
11555.000000	|	-50.147037
11556.000000	|	-50.147037
11557.000000	|	-50.147038
11558.000000	|	-50.147252
11559.000000	|	-50.148112
11560.000000	|	-50.161858
11561.000000	|	-50.216844
11562.000000	|	-50.310113
11563.000000	|	-50.355471
11564.000000	|	-50.400828
11565.000000	|	-50.404395
11566.000000	|	-50.411527
11567.000000	|	-50.412156
11568.000000	|	-50.413414
11569.000000	|	-50.414042
11570.000000	|	-50.432139
11571.000000	|	-50.450236
11572.000000	|	-50.455400
11573.000000	|	-50.465730
11574.000000	|	-50.470895
11575.000000	|	-50.495673
11576.000000	|	-50.508061
11577.000000	|	-50.514252
11578.000000	|	-50.514445
11579.000000	|	-50.514493
11580.000000	|	-50.514505
11581.000000	|	-50.514507
11582.000000	|	-50.514507
11583.000000	|	-50.514507
11584.000000	|	-50.514507
11585.000000	|	-50.514507
11586.000000	|	-50.514507
11587.000000	|	-50.514507
11588.000000	|	-50.514507
11589.000000	|	-50.514508
11590.000000	|	-50.514508
11591.000000	|	-50.514510
11592.000000	|	-50.514512
11593.000000	|	-50.514519
11594.000000	|	-50.514527
11595.000000	|	-50.514556
11596.000000	|	-50.514794
11597.000000	|	-50.514913
11598.000000	|	-50.515388
11599.000000	|	-50.530673
11600.000000	|	-50.538315
11601.000000	|	-50.568885
11602.000000	|	-50.677843
11603.000000	|	-50.684650
11604.000000	|	-50.688054
11605.000000	|	-50.694860
11606.000000	|	-50.695711
11607.000000	|	-50.695924
11608.000000	|	-50.695937
11609.000000	|	-50.695941
11610.000000	|	-50.695941
11611.000000	|	-50.695941
11612.000000	|	-50.695941
11613.000000	|	-50.695941
11614.000000	|	-50.695941
11615.000000	|	-50.695941
11616.000000	|	-50.695941
11617.000000	|	-50.695921
11618.000000	|	-50.695603
11619.000000	|	-50.693060
11620.000000	|	-50.691789
11621.000000	|	-50.691769
11622.000000	|	-50.691765
11623.000000	|	-50.691764
11624.000000	|	-50.691764
11625.000000	|	-50.691764
11626.000000	|	-50.691764
11627.000000	|	-50.691764
11628.000000	|	-50.691764
11629.000000	|	-50.691764
11630.000000	|	-50.691764
11631.000000	|	-50.691764
11632.000000	|	-50.691763
11633.000000	|	-50.691763
11634.000000	|	-50.691750
11635.000000	|	-50.691744
11636.000000	|	-50.691717
11637.000000	|	-50.691507
11638.000000	|	-50.688136
11639.000000	|	-50.674498
11640.000000	|	-50.640922
11641.000000	|	-50.638076
11642.000000	|	-50.632383
11643.000000	|	-50.629537
11644.000000	|	-50.619341
11645.000000	|	-50.609146
11646.000000	|	-50.562359
11647.000000	|	-50.538966
11648.000000	|	-50.537139
11649.000000	|	-50.535337
11650.000000	|	-50.534911
11651.000000	|	-50.534908
11652.000000	|	-50.534907
11653.000000	|	-50.534907
11654.000000	|	-50.534907
11655.000000	|	-50.534907
11656.000000	|	-50.534907
11657.000000	|	-50.534907
11658.000000	|	-50.534907
11659.000000	|	-50.534907
11660.000000	|	-50.534907
11661.000000	|	-50.534908
11662.000000	|	-50.535035
11663.000000	|	-50.535542
11664.000000	|	-50.543701
11665.000000	|	-50.610571
11666.000000	|	-50.750112
11667.000000	|	-50.777814
11668.000000	|	-50.781374
11669.000000	|	-50.784934
11670.000000	|	-50.793890
11671.000000	|	-50.801563
11672.000000	|	-50.801872
11673.000000	|	-50.802181
11674.000000	|	-50.854402
11675.000000	|	-50.858693
11676.000000	|	-50.862984
11677.000000	|	-50.922555
11678.000000	|	-50.933969
11679.000000	|	-50.935407
11680.000000	|	-50.935482
11681.000000	|	-50.935633
11682.000000	|	-50.935709
11683.000000	|	-50.936727
11684.000000	|	-50.937744
11685.000000	|	-50.938984
11686.000000	|	-50.946151
11687.000000	|	-51.017909
11688.000000	|	-51.053788
11689.000000	|	-51.063413
11690.000000	|	-51.073037
11691.000000	|	-51.075442
11692.000000	|	-51.075743
11693.000000	|	-51.075745
11694.000000	|	-51.075750
11695.000000	|	-51.075750
11696.000000	|	-51.075750
11697.000000	|	-51.075750
11698.000000	|	-51.075750
11699.000000	|	-51.075750
11700.000000	|	-51.075750
11701.000000	|	-51.075750
11702.000000	|	-51.075750
11703.000000	|	-51.075750
11704.000000	|	-51.075748
11705.000000	|	-51.075745
11706.000000	|	-51.075733
11707.000000	|	-51.075733
11708.000000	|	-51.075733
11709.000000	|	-51.075733
11710.000000	|	-51.075733
11711.000000	|	-51.075733
11712.000000	|	-51.075733
11713.000000	|	-51.075733
11714.000000	|	-51.075733
11715.000000	|	-51.075733
11716.000000	|	-51.075733
11717.000000	|	-51.075797
11718.000000	|	-51.076054
11719.000000	|	-51.108925
11720.000000	|	-51.142170
11721.000000	|	-51.207081
11722.000000	|	-51.218530
11723.000000	|	-51.241429
11724.000000	|	-51.244779
11725.000000	|	-51.248130
11726.000000	|	-51.250813
11727.000000	|	-51.253345
11728.000000	|	-51.255877
11729.000000	|	-51.264729
11730.000000	|	-51.273581
11731.000000	|	-51.273908
11732.000000	|	-51.274562
11733.000000	|	-51.274644
11734.000000	|	-51.274808
11735.000000	|	-51.274827
11736.000000	|	-51.274866
11737.000000	|	-51.274869
11738.000000	|	-51.274876
11739.000000	|	-51.274877
11740.000000	|	-51.274878
11741.000000	|	-51.274878
11742.000000	|	-51.274878
11743.000000	|	-51.274879
11744.000000	|	-51.274882
11745.000000	|	-51.274961
11746.000000	|	-51.275294
11747.000000	|	-51.275978
11748.000000	|	-51.278713
11749.000000	|	-51.281448
11750.000000	|	-51.292399
11751.000000	|	-51.336208
11752.000000	|	-51.358113
11753.000000	|	-51.388541
11754.000000	|	-51.475402
11755.000000	|	-51.518831
11756.000000	|	-51.529683
11757.000000	|	-51.532389
11758.000000	|	-51.533065
11759.000000	|	-51.533402
11760.000000	|	-51.533486
11761.000000	|	-51.533527
11762.000000	|	-51.533548
11763.000000	|	-51.533569
11764.000000	|	-51.533574
11765.000000	|	-51.533580
11766.000000	|	-51.533590
11767.000000	|	-51.533613
11768.000000	|	-51.533713
11769.000000	|	-51.533763
11770.000000	|	-51.533864
11771.000000	|	-51.533864
11772.000000	|	-51.533864
11773.000000	|	-51.533864
11774.000000	|	-51.533864
11775.000000	|	-51.533864
11776.000000	|	-51.533864
11777.000000	|	-51.533864
11778.000000	|	-51.533864
11779.000000	|	-51.533864
11780.000000	|	-51.533864
11781.000000	|	-51.533861
11782.000000	|	-51.533851
11783.000000	|	-51.532531
11784.000000	|	-51.529890
11785.000000	|	-51.519325
11786.000000	|	-51.511000
11787.000000	|	-51.510479
11788.000000	|	-51.509438
11789.000000	|	-51.509438
11790.000000	|	-51.509438
11791.000000	|	-51.509438
11792.000000	|	-51.509438
11793.000000	|	-51.509438
11794.000000	|	-51.509438
11795.000000	|	-51.509438
11796.000000	|	-51.509438
11797.000000	|	-51.509438
11798.000000	|	-51.509438
11799.000000	|	-51.510853
11800.000000	|	-51.511561
11801.000000	|	-51.514390
11802.000000	|	-51.514401
11803.000000	|	-51.514401
11804.000000	|	-51.514401
11805.000000	|	-51.514401
11806.000000	|	-51.514401
11807.000000	|	-51.514401
11808.000000	|	-51.514401
11809.000000	|	-51.514401
11810.000000	|	-51.514401
11811.000000	|	-51.514401
11812.000000	|	-51.514297
11813.000000	|	-51.510968
11814.000000	|	-51.509303
11815.000000	|	-51.502644
11816.000000	|	-51.489355
11817.000000	|	-51.482725
11818.000000	|	-51.476095
11819.000000	|	-51.475972
11820.000000	|	-51.475926
11821.000000	|	-51.475833
11822.000000	|	-51.475832
11823.000000	|	-51.475829
11824.000000	|	-51.475827
11825.000000	|	-51.473863
11826.000000	|	-51.471899
11827.000000	|	-51.459942
11828.000000	|	-51.459663
11829.000000	|	-51.459603
11830.000000	|	-51.459578
11831.000000	|	-51.459567
11832.000000	|	-51.459557
11833.000000	|	-51.459528
11834.000000	|	-51.459470
11835.000000	|	-51.459442
11836.000000	|	-51.459290
11837.000000	|	-51.452480
11838.000000	|	-51.281011
11839.000000	|	-51.248774
11840.000000	|	-51.244744
11841.000000	|	-51.244241
11842.000000	|	-51.244209
11843.000000	|	-51.244178
11844.000000	|	-51.244177
11845.000000	|	-51.244177
11846.000000	|	-51.244177
11847.000000	|	-51.244177
11848.000000	|	-51.244177
11849.000000	|	-51.244177
11850.000000	|	-51.244177
11851.000000	|	-51.244177
11852.000000	|	-51.244188
11853.000000	|	-51.244230
11854.000000	|	-51.245599
11855.000000	|	-51.295494
11856.000000	|	-51.297123
11857.000000	|	-51.298752
11858.000000	|	-51.303652
11859.000000	|	-51.306101
11860.000000	|	-51.307326
11861.000000	|	-51.307938
11862.000000	|	-51.308244
11863.000000	|	-51.308397
11864.000000	|	-51.308474
11865.000000	|	-51.308474
11866.000000	|	-51.308474
11867.000000	|	-51.308474
11868.000000	|	-51.308474
11869.000000	|	-51.308474
11870.000000	|	-51.308474
11871.000000	|	-51.308474
11872.000000	|	-51.308474
11873.000000	|	-51.308474
11874.000000	|	-51.308474
11875.000000	|	-51.308408
11876.000000	|	-51.308375
11877.000000	|	-51.308175
11878.000000	|	-51.307958
11879.000000	|	-51.307058
11880.000000	|	-51.306526
11881.000000	|	-51.305994
11882.000000	|	-51.297978
11883.000000	|	-51.281946
11884.000000	|	-51.273931
11885.000000	|	-51.237185
11886.000000	|	-51.198750
11887.000000	|	-51.196058
11888.000000	|	-51.194711
11889.000000	|	-51.194543
11890.000000	|	-51.194542
11891.000000	|	-51.194542
11892.000000	|	-51.194542
11893.000000	|	-51.194542
11894.000000	|	-51.194542
11895.000000	|	-51.194542
11896.000000	|	-51.194542
11897.000000	|	-51.194542
11898.000000	|	-51.194542
11899.000000	|	-51.194543
11900.000000	|	-51.194543
11901.000000	|	-51.194604
11902.000000	|	-51.199180
11903.000000	|	-51.203757
11904.000000	|	-51.258428
11905.000000	|	-51.486941
11906.000000	|	-51.498591
11907.000000	|	-51.499308
11908.000000	|	-51.499665
11909.000000	|	-51.499844
11910.000000	|	-51.499929
11911.000000	|	-51.499948
11912.000000	|	-51.499957
11913.000000	|	-51.499961
11914.000000	|	-51.499965
11915.000000	|	-51.499971
11916.000000	|	-51.499982
11917.000000	|	-51.499988
11918.000000	|	-51.500034
11919.000000	|	-51.500084
11920.000000	|	-51.500288
11921.000000	|	-51.500302
